scenario_id,has_leak,x_leak_true,q_leak_true,leak_size,noise_level,noise_std,n_sensors,leak_detected,t_detection,x_leak_pred,x_leak_error_km,q_leak_pred,q_leak_error_pct,method,inference_time_ms,has_leak_prob,training_time_s,noise_std_db
2,True,2000.0,0.015,medium,moderado,8000.0,3.0,True,,5439.76318359375,3.43976318359375,0.0254999995231628,69.99999682108562,pinn,,,212.20304441452024,24.082399653118497
2,True,2000.0,0.015,medium,dificil,25000.0,2.0,True,,5442.35595703125,3.44235595703125,0.0254999995231628,69.99999682108562,pinn,,,194.3409907817841,33.979400086720375
2,True,2000.0,0.015,medium,dificil,25000.0,3.0,True,,5439.45947265625,3.43945947265625,0.0254999995231628,69.99999682108562,pinn,,,211.07902693748477,33.979400086720375
2,True,2000.0,0.015,medium,muy_dificil,50000.0,2.0,True,,5442.021484375,3.442021484375,0.0254999995231628,69.99999682108562,pinn,,,198.50072765350345,40.0
2,True,2000.0,0.015,medium,muy_dificil,50000.0,3.0,True,,5439.0166015625,3.4390166015625,0.0254999995231628,69.99999682108562,pinn,,,206.64922404289248,40.0
3,True,2000.0,0.03,large,trivial,500.0,2.0,True,,5393.25,3.39325,0.0254999995231628,15.00000158945719,pinn,,,199.08796381950376,0.0
3,True,2000.0,0.03,large,trivial,500.0,3.0,True,,5394.47607421875,3.39447607421875,0.0254999995231628,15.00000158945719,pinn,,,209.8379821777344,0.0
3,True,2000.0,0.03,large,facil,2000.0,2.0,True,,5393.24951171875,3.39324951171875,0.0254999995231628,15.00000158945719,pinn,,,191.36965322494507,12.041199826559248
3,True,2000.0,0.03,large,facil,2000.0,3.0,True,,5394.47314453125,3.39447314453125,0.0254999995231628,15.00000158945719,pinn,,,209.73840761184687,12.041199826559248
3,True,2000.0,0.03,large,moderado,8000.0,2.0,True,,5393.1357421875,3.3931357421875,0.0254999995231628,15.00000158945719,pinn,,,189.9895868301392,24.082399653118497
3,True,2000.0,0.03,large,moderado,8000.0,3.0,True,,5394.30517578125,3.39430517578125,0.0254999995231628,15.00000158945719,pinn,,,198.7224645614624,24.082399653118497
3,True,2000.0,0.03,large,dificil,25000.0,2.0,True,,5392.9296875,3.3929296875,0.0254999995231628,15.00000158945719,pinn,,,179.11285829544067,33.979400086720375
3,True,2000.0,0.03,large,dificil,25000.0,3.0,True,,5393.88232421875,3.39388232421875,0.0254999995231628,15.00000158945719,pinn,,,201.4412326812744,33.979400086720375
3,True,2000.0,0.03,large,muy_dificil,50000.0,2.0,True,,5392.5458984375,3.3925458984375,0.0254999995231628,15.00000158945719,pinn,,,189.8742287158966,40.0
3,True,2000.0,0.03,large,muy_dificil,50000.0,3.0,True,,5393.3759765625,3.3933759765625,0.0254999995231628,15.00000158945719,pinn,,,205.3447947502136,40.0
4,True,4000.0,0.005,small,trivial,500.0,2.0,True,,5471.0947265625,1.4710947265625,0.0254999995231628,409.9999904632568,pinn,,,192.8472256660461,0.0
4,True,4000.0,0.005,small,trivial,500.0,3.0,True,,5466.06005859375,1.46606005859375,0.0254999995231628,409.9999904632568,pinn,,,211.8323950767517,0.0
4,True,4000.0,0.005,small,facil,2000.0,2.0,True,,5471.0888671875,1.4710888671875,0.0254999995231628,409.9999904632568,pinn,,,191.5424032211304,12.041199826559248
4,True,4000.0,0.005,small,facil,2000.0,3.0,True,,5466.02099609375,1.46602099609375,0.0254999995231628,409.9999904632568,pinn,,,200.13084292411804,12.041199826559248
4,True,4000.0,0.005,small,moderado,8000.0,2.0,True,,5470.9716796875,1.4709716796875,0.0254999995231628,409.9999904632568,pinn,,,201.7578978538513,24.082399653118497
4,True,4000.0,0.005,small,moderado,8000.0,3.0,True,,5465.927734375,1.465927734375,0.0254999995231628,409.9999904632568,pinn,,,201.4908003807068,24.082399653118497
4,True,4000.0,0.005,small,dificil,25000.0,2.0,True,,5470.7578125,1.4707578125,0.0254999995231628,409.9999904632568,pinn,,,198.764436006546,33.979400086720375
4,True,4000.0,0.005,small,dificil,25000.0,3.0,True,,5465.7177734375,1.4657177734375,0.0254999995231628,409.9999904632568,pinn,,,199.17232513427732,33.979400086720375
4,True,4000.0,0.005,small,muy_dificil,50000.0,2.0,True,,5470.4033203125,1.4704033203125,0.0254999995231628,409.9999904632568,pinn,,,203.91242957115173,40.0
4,True,4000.0,0.005,small,muy_dificil,50000.0,3.0,True,,5465.3125,1.4653125,0.0254999995231628,409.9999904632568,pinn,,,200.1589188575745,40.0
5,True,4000.0,0.015,medium,trivial,500.0,2.0,True,,5444.498046875,1.444498046875,0.0254999995231628,69.99999682108562,pinn,,,180.15602731704712,0.0
5,True,4000.0,0.015,medium,trivial,500.0,3.0,True,,5441.19677734375,1.44119677734375,0.0254999995231628,69.99999682108562,pinn,,,199.2662448883057,0.0
5,True,4000.0,0.015,medium,facil,2000.0,2.0,True,,5444.494140625,1.444494140625,0.0254999995231628,69.99999682108562,pinn,,,175.87216758728027,12.041199826559248
5,True,4000.0,0.015,medium,facil,2000.0,3.0,True,,5441.16552734375,1.44116552734375,0.0254999995231628,69.99999682108562,pinn,,,189.14381980896,12.041199826559248
5,True,4000.0,0.015,medium,moderado,8000.0,2.0,True,,5444.40283203125,1.44440283203125,0.0254999995231628,69.99999682108562,pinn,,,195.46579003334045,24.082399653118497
5,True,4000.0,0.015,medium,moderado,8000.0,3.0,True,,5441.0703125,1.4410703125,0.0254999995231628,69.99999682108562,pinn,,,211.83303928375244,24.082399653118497
5,True,4000.0,0.015,medium,dificil,25000.0,2.0,True,,5444.17236328125,1.44417236328125,0.0254999995231628,69.99999682108562,pinn,,,191.5291974544525,33.979400086720375
5,True,4000.0,0.015,medium,dificil,25000.0,3.0,True,,5440.77392578125,1.44077392578125,0.0254999995231628,69.99999682108562,pinn,,,211.98628783226013,33.979400086720375
5,True,4000.0,0.015,medium,muy_dificil,50000.0,2.0,True,,5443.8330078125,1.4438330078125,0.0254999995231628,69.99999682108562,pinn,,,197.1489384174347,40.0
5,True,4000.0,0.015,medium,muy_dificil,50000.0,3.0,True,,5440.29296875,1.44029296875,0.0254999995231628,69.99999682108562,pinn,,,208.0561773777008,40.0
6,True,4000.0,0.03,large,trivial,500.0,2.0,True,,5398.57958984375,1.39857958984375,0.0254999995231628,15.00000158945719,pinn,,,201.90479946136475,0.0
6,True,4000.0,0.03,large,trivial,500.0,3.0,True,,5398.47705078125,1.39847705078125,0.0254999995231628,15.00000158945719,pinn,,,212.7702236175537,0.0
6,True,4000.0,0.03,large,facil,2000.0,2.0,True,,5398.5703125,1.3985703125,0.0254999995231628,15.00000158945719,pinn,,,195.07302021980288,12.041199826559248
6,True,4000.0,0.03,large,facil,2000.0,3.0,True,,5398.4609375,1.3984609375,0.0254999995231628,15.00000158945719,pinn,,,211.97901153564453,12.041199826559248
6,True,4000.0,0.03,large,moderado,8000.0,2.0,True,,5398.4521484375,1.3984521484375,0.0254999995231628,15.00000158945719,pinn,,,195.2820110321045,24.082399653118497
6,True,4000.0,0.03,large,moderado,8000.0,3.0,True,,5398.2763671875,1.3982763671875,0.0254999995231628,15.00000158945719,pinn,,,215.00494694709775,24.082399653118497
6,True,4000.0,0.03,large,dificil,25000.0,2.0,True,,5398.24462890625,1.39824462890625,0.0254999995231628,15.00000158945719,pinn,,,200.04730129241943,33.979400086720375
6,True,4000.0,0.03,large,dificil,25000.0,3.0,True,,5397.830078125,1.397830078125,0.0254999995231628,15.00000158945719,pinn,,,209.99600672721863,33.979400086720375
6,True,4000.0,0.03,large,muy_dificil,50000.0,2.0,True,,5397.8681640625,1.3978681640625,0.0254999995231628,15.00000158945719,pinn,,,197.5314314365387,40.0
6,True,4000.0,0.03,large,muy_dificil,50000.0,3.0,True,,5397.224609375,1.397224609375,0.0254999995231628,15.00000158945719,pinn,,,208.33020901679996,40.0
7,True,6000.0,0.005,small,trivial,500.0,2.0,True,,5471.4716796875,0.5285283203125,0.0254999995231628,409.9999904632568,pinn,,,198.0716660022736,0.0
7,True,6000.0,0.005,small,trivial,500.0,3.0,True,,5466.4296875,0.5335703125,0.0254999995231628,409.9999904632568,pinn,,,208.68020677566528,0.0
7,True,6000.0,0.005,small,facil,2000.0,2.0,True,,5471.4423828125,0.5285576171875,0.0254999995231628,409.9999904632568,pinn,,,192.52446126937863,12.041199826559248
7,True,6000.0,0.005,small,facil,2000.0,3.0,True,,5466.41162109375,0.53358837890625,0.0254999995231628,409.9999904632568,pinn,,,203.0855429172516,12.041199826559248
7,True,6000.0,0.005,small,moderado,8000.0,2.0,True,,5471.3564453125,0.5286435546875,0.0254999995231628,409.9999904632568,pinn,,,191.0681185722351,24.082399653118497
7,True,6000.0,0.005,small,moderado,8000.0,3.0,True,,5466.32763671875,0.53367236328125,0.0254999995231628,409.9999904632568,pinn,,,208.6487307548523,24.082399653118497
7,True,6000.0,0.005,small,dificil,25000.0,2.0,True,,5471.1357421875,0.5288642578125,0.0254999995231628,409.9999904632568,pinn,,,187.6408565044403,33.979400086720375
7,True,6000.0,0.005,small,dificil,25000.0,3.0,True,,5466.0400390625,0.5339599609375,0.0254999995231628,409.9999904632568,pinn,,,203.6314733028412,33.979400086720375
7,True,6000.0,0.005,small,muy_dificil,50000.0,2.0,True,,5470.765625,0.529234375,0.0254999995231628,409.9999904632568,pinn,,,197.51210927963257,40.0
7,True,6000.0,0.005,small,muy_dificil,50000.0,3.0,True,,5465.662109375,0.534337890625,0.0254999995231628,409.9999904632568,pinn,,,203.8710334300995,40.0
8,True,6000.0,0.015,medium,trivial,500.0,2.0,True,,5446.181640625,0.553818359375,0.0254999995231628,69.99999682108562,pinn,,,193.6737470626831,0.0
8,True,6000.0,0.015,medium,trivial,500.0,3.0,True,,5442.58154296875,0.55741845703125,0.0254999995231628,69.99999682108562,pinn,,,209.16130900383,0.0
8,True,6000.0,0.015,medium,facil,2000.0,2.0,True,,5446.1533203125,0.5538466796875,0.0254999995231628,69.99999682108562,pinn,,,192.9957160949707,12.041199826559248
8,True,6000.0,0.015,medium,facil,2000.0,3.0,True,,5442.55517578125,0.55744482421875,0.0254999995231628,69.99999682108562,pinn,,,206.48601269721985,12.041199826559248
8,True,6000.0,0.015,medium,moderado,8000.0,2.0,True,,5453.15771484375,0.54684228515625,0.0254999995231628,69.99999682108562,pinn,,,195.116455078125,24.082399653118497
8,True,6000.0,0.015,medium,moderado,8000.0,3.0,True,,5442.44921875,0.55755078125,0.0254999995231628,69.99999682108562,pinn,,,209.8349013328552,24.082399653118497
8,True,6000.0,0.015,medium,dificil,25000.0,2.0,True,,5445.83154296875,0.55416845703125,0.0254999995231628,69.99999682108562,pinn,,,194.75407004356384,33.979400086720375
8,True,6000.0,0.015,medium,dificil,25000.0,3.0,True,,5442.1669921875,0.5578330078125,0.0254999995231628,69.99999682108562,pinn,,,203.48273420333865,33.979400086720375
8,True,6000.0,0.015,medium,muy_dificil,50000.0,2.0,True,,5445.478515625,0.554521484375,0.0254999995231628,69.99999682108562,pinn,,,192.8993625640869,40.0
8,True,6000.0,0.015,medium,muy_dificil,50000.0,3.0,True,,5441.73876953125,0.55826123046875,0.0254999995231628,69.99999682108562,pinn,,,212.9824869632721,40.0
9,True,6000.0,0.03,large,trivial,500.0,2.0,True,,5340.06396484375,0.65993603515625,0.0254999995231628,15.00000158945719,pinn,,,192.288259267807,0.0
9,True,6000.0,0.03,large,trivial,500.0,3.0,True,,5402.28125,0.59771875,0.0254999995231628,15.00000158945719,pinn,,,197.03564548492432,0.0
9,True,6000.0,0.03,large,facil,2000.0,2.0,True,,5403.32861328125,0.59667138671875,0.0254999995231628,15.00000158945719,pinn,,,188.20751070976257,12.041199826559248
9,True,6000.0,0.03,large,facil,2000.0,3.0,True,,5402.2587890625,0.5977412109375,0.0254999995231628,15.00000158945719,pinn,,,203.38440012931824,12.041199826559248
9,True,6000.0,0.03,large,moderado,8000.0,2.0,True,,5403.21630859375,0.59678369140625,0.0254999995231628,15.00000158945719,pinn,,,194.3183023929596,24.082399653118497
9,True,6000.0,0.03,large,moderado,8000.0,3.0,True,,5402.10205078125,0.59789794921875,0.0254999995231628,15.00000158945719,pinn,,,210.05390238761905,24.082399653118497
9,True,6000.0,0.03,large,dificil,25000.0,2.0,True,,5403.06298828125,0.59693701171875,0.0254999995231628,15.00000158945719,pinn,,,192.0222511291504,33.979400086720375
9,True,6000.0,0.03,large,dificil,25000.0,3.0,True,,5401.74462890625,0.59825537109375,0.0254999995231628,15.00000158945719,pinn,,,201.5360095500946,33.979400086720375
9,True,6000.0,0.03,large,muy_dificil,50000.0,2.0,True,,5402.6328125,0.5973671875,0.0254999995231628,15.00000158945719,pinn,,,187.9217836856842,40.0
9,True,6000.0,0.03,large,muy_dificil,50000.0,3.0,True,,5401.15966796875,0.59884033203125,0.0254999995231628,15.00000158945719,pinn,,,204.58010387420651,40.0
10,True,8000.0,0.005,small,trivial,500.0,2.0,True,,5471.73876953125,2.52826123046875,0.0254999995231628,409.9999904632568,pinn,,,188.915073633194,0.0
10,True,8000.0,0.005,small,trivial,500.0,3.0,True,,5466.87548828125,2.53312451171875,0.0254999995231628,409.9999904632568,pinn,,,205.33495140075684,0.0
10,True,8000.0,0.005,small,facil,2000.0,2.0,True,,5471.72216796875,2.52827783203125,0.0254999995231628,409.9999904632568,pinn,,,192.59974718093872,12.041199826559248
10,True,8000.0,0.005,small,facil,2000.0,3.0,True,,5466.833984375,2.533166015625,0.0254999995231628,409.9999904632568,pinn,,,196.1728143692017,12.041199826559248
10,True,8000.0,0.005,small,moderado,8000.0,2.0,True,,5471.64697265625,2.52835302734375,0.0254999995231628,409.9999904632568,pinn,,,194.79679012298584,24.082399653118497
10,True,8000.0,0.005,small,moderado,8000.0,3.0,True,,5466.744140625,2.533255859375,0.0254999995231628,409.9999904632568,pinn,,,207.0465052127838,24.082399653118497
10,True,8000.0,0.005,small,dificil,25000.0,2.0,True,,5471.4306640625,2.5285693359375,0.0254999995231628,409.9999904632568,pinn,,,193.49780821800232,33.979400086720375
10,True,8000.0,0.005,small,dificil,25000.0,3.0,True,,5466.47412109375,2.53352587890625,0.0254999995231628,409.9999904632568,pinn,,,207.2107331752777,33.979400086720375
10,True,8000.0,0.005,small,muy_dificil,50000.0,2.0,True,,5471.07958984375,2.52892041015625,0.0254999995231628,409.9999904632568,pinn,,,192.16466188430783,40.0
10,True,8000.0,0.005,small,muy_dificil,50000.0,3.0,True,,5466.095703125,2.533904296875,0.0254999995231628,409.9999904632568,pinn,,,208.23133063316345,40.0
11,True,8000.0,0.015,medium,trivial,500.0,2.0,True,,5447.3466796875,2.5526533203125,0.0254999995231628,69.99999682108562,pinn,,,189.66802859306333,0.0
11,True,8000.0,0.015,medium,trivial,500.0,3.0,True,,5444.13623046875,2.55586376953125,0.0254999995231628,69.99999682108562,pinn,,,205.3869051933289,0.0
11,True,8000.0,0.015,medium,facil,2000.0,2.0,True,,5447.32763671875,2.55267236328125,0.0254999995231628,69.99999682108562,pinn,,,192.0795955657959,12.041199826559248
11,True,8000.0,0.015,medium,facil,2000.0,3.0,True,,5444.130859375,2.555869140625,0.0254999995231628,69.99999682108562,pinn,,,200.42291951179504,12.041199826559248
11,True,8000.0,0.015,medium,moderado,8000.0,2.0,True,,5447.26953125,2.55273046875,0.0254999995231628,69.99999682108562,pinn,,,187.97353601455688,24.082399653118497
11,True,8000.0,0.015,medium,moderado,8000.0,3.0,True,,5444.0205078125,2.5559794921875,0.0254999995231628,69.99999682108562,pinn,,,200.02923798561096,24.082399653118497
11,True,8000.0,0.015,medium,dificil,25000.0,2.0,True,,5447.0283203125,2.5529716796875,0.0254999995231628,69.99999682108562,pinn,,,192.8898961544037,33.979400086720375
11,True,8000.0,0.015,medium,dificil,25000.0,3.0,True,,5443.77099609375,2.55622900390625,0.0254999995231628,69.99999682108562,pinn,,,212.4696807861328,33.979400086720375
11,True,8000.0,0.015,medium,muy_dificil,50000.0,2.0,True,,5446.70654296875,2.55329345703125,0.0254999995231628,69.99999682108562,pinn,,,188.29149317741397,40.0
11,True,8000.0,0.015,medium,muy_dificil,50000.0,3.0,True,,5443.333984375,2.556666015625,0.0254999995231628,69.99999682108562,pinn,,,210.76112866401672,40.0
12,True,8000.0,0.03,large,trivial,500.0,2.0,True,,5407.3330078125,2.5926669921875,0.0254999995231628,15.00000158945719,pinn,,,188.3428041934967,0.0
12,True,8000.0,0.03,large,trivial,500.0,3.0,True,,5406.4501953125,2.5935498046875,0.0254999995231628,15.00000158945719,pinn,,,208.07554483413696,0.0
12,True,8000.0,0.03,large,facil,2000.0,2.0,True,,5407.3046875,2.5926953125,0.0254999995231628,15.00000158945719,pinn,,,193.32694172859192,12.041199826559248
12,True,8000.0,0.03,large,facil,2000.0,3.0,True,,5406.4541015625,2.5935458984375,0.0254999995231628,15.00000158945719,pinn,,,217.7044355869293,12.041199826559248
12,True,8000.0,0.03,large,moderado,8000.0,2.0,True,,5407.44091796875,2.59255908203125,0.0254999995231628,15.00000158945719,pinn,,,185.4192135334015,24.082399653118497
12,True,8000.0,0.03,large,moderado,8000.0,3.0,True,,5406.2939453125,2.5937060546875,0.0254999995231628,15.00000158945719,pinn,,,193.51449608802795,24.082399653118497
12,True,8000.0,0.03,large,dificil,25000.0,2.0,True,,5407.0166015625,2.5929833984375,0.0254999995231628,15.00000158945719,pinn,,,185.28398537635803,33.979400086720375
12,True,8000.0,0.03,large,dificil,25000.0,3.0,True,,5405.91064453125,2.59408935546875,0.0254999995231628,15.00000158945719,pinn,,,202.0649540424347,33.979400086720375
12,True,8000.0,0.03,large,muy_dificil,50000.0,2.0,True,,5406.68798828125,2.59331201171875,0.0254999995231628,15.00000158945719,pinn,,,190.41931200027463,40.0
12,True,8000.0,0.03,large,muy_dificil,50000.0,3.0,True,,5405.33056640625,2.59466943359375,0.0254999995231628,15.00000158945719,pinn,,,213.6869750022888,40.0
0,False,0.0,0.0,none,trivial,500.0,2.0,True,,5550.91650390625,,0.0254999995231628,,pinn,,,211.08318185806277,0.0
0,False,0.0,0.0,none,trivial,500.0,3.0,True,,5478.16015625,,0.0254999995231628,,pinn,,,224.9063811302185,0.0
0,False,0.0,0.0,none,facil,2000.0,2.0,True,,5484.34375,,0.0254999995231628,,pinn,,,206.93638467788696,12.041199826559248
0,False,0.0,0.0,none,facil,2000.0,3.0,True,,5478.1533203125,,0.0254999995231628,,pinn,,,214.7473704814911,12.041199826559248
0,False,0.0,0.0,none,moderado,8000.0,2.0,True,,5484.26708984375,,0.0254999995231628,,pinn,,,206.02896237373352,24.082399653118497
0,False,0.0,0.0,none,moderado,8000.0,3.0,True,,5478.056640625,,0.0254999995231628,,pinn,,,203.11075973510745,24.082399653118497
0,False,0.0,0.0,none,dificil,25000.0,2.0,True,,5484.03173828125,,0.0254999995231628,,pinn,,,192.4015793800354,33.979400086720375
0,False,0.0,0.0,none,dificil,25000.0,3.0,True,,5477.77099609375,,0.0254999995231628,,pinn,,,206.33016729354856,33.979400086720375
0,False,0.0,0.0,none,muy_dificil,50000.0,2.0,True,,5483.65869140625,,0.0254999995231628,,pinn,,,177.10503578186035,40.0
0,False,0.0,0.0,none,muy_dificil,50000.0,3.0,True,,5477.42822265625,,0.0254999995231628,,pinn,,,197.71010375022888,40.0
